tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,text,tweet_created,user_timezone
5.69947033857069E+017,neutral,0.6582,,0,US Airways,AnnaIntheCity,@USAirways @AmericanAir trying to chg ticket for staff member leaving org before she can fly.We're a nonprofit-can't you make an exception?,2015-02-23 11:48:56 -0800,Eastern Time (US & Canada)
5.69947048574759E+017,negative,1,Late Flight,0.663,US Airways,EATtoFUEL,@USAirways thanks but the bags are only 10% of what went wrong. 22 hours from DCA to SAN when there were no weather issues is not acceptable,2015-02-23 11:49:00 -0800,
5.6994715133943E+017,positive,0.667,,,Delta,iii_am_mee,Lmfaooo “@JetBlue: Our fleet's on fleek. http://t.co/1G9RnmYUQe”,2015-02-23 11:49:24 -0800,Quito
5.69947174571676E+017,negative,1,Customer Service Issue,1,United,KateRChrisman,@united I'd thank you - but you didn't help.  taking 6 hours to reply (so I get a message in the middle of the night) isn't actually helpful,2015-02-23 11:49:30 -0800,
5.69947283846005E+017,neutral,0.6187,,0,US Airways,thomashoward88,"@USAirways US 728. Refuel; we've sat for so long. Pilot announces where the truck is. ""Look, over there to the left!"" Actual announcement.",2015-02-23 11:49:56 -0800,
5.69947324316721E+017,negative,1,Customer Service Issue,0.6671,American,ImprotaD,@AmericanAir no standby line update online or on app either is troubling,2015-02-23 11:50:05 -0800,
5.6994733124164E+017,neutral,0.6939,,,Delta,kbosspotter,@JetBlue well duh. My grandfather just got hired as a TSA agent and currently at PWM!,2015-02-23 11:50:07 -0800,Atlantic Time (Canada)
5.69947332135019E+017,neutral,1,,,Delta,mdattaro,“@JetBlue: Our fleet's on fleek. http://t.co/y5qE9HcQzT” why.,2015-02-23 11:50:07 -0800,Eastern Time (US & Canada)
5.69947356428419E+017,neutral,0.6501,,0,Delta,TaocHoddock,.@JetBlue Delete this tweet.,2015-02-23 11:50:13 -0800,Amsterdam
5.69947357787386E+017,neutral,0.6703,,,Delta,MrYoungScholar,“@JetBlue: Our fleet's on fleek. http://t.co/uKM4e99Dz0” lmaoooo 😂😂😂😂,2015-02-23 11:50:13 -0800,Eastern Time (US & Canada)
5.69947367203451E+017,neutral,1,,,Delta,yungmetropcs,@JetBlue why bro,2015-02-23 11:50:16 -0800,Eastern Time (US & Canada)
5.69947389383066E+017,negative,0.7021,Customer Service Issue,0.3723,Delta,patricklundy,"Stop the madness ""@JetBlue: Our fleet's on fleek. http://t.co/Q5a7jtkI5K”",2015-02-23 11:50:21 -0800,Eastern Time (US & Canada)
5.69947414263702E+017,negative,1,Late Flight,0.6909,American,rduffy487,@AmericanAir please do something about boarding at DCA 35X. Many delays + buses to planes on tarmac despite empty gates. Disorganized mess.,2015-02-23 11:50:27 -0800,
5.69947476830102E+017,neutral,1,,,Delta,Milkman__Dead,JetBlue reading the NYTimes. “@JetBlue: Our fleet's on fleek. http://t.co/lvIrTDtqly”,2015-02-23 11:50:42 -0800,Pacific Time (US & Canada)
5.69947514633191E+017,negative,0.6887,Cancelled Flight,0.3757,Delta,Austin_C_Lewis,STOP THIS “@JetBlue: Our fleet's on fleek. http://t.co/Ac6zwmuOOn”,2015-02-23 11:50:51 -0800,Eastern Time (US & Canada)
5.69947518655721E+017,negative,0.6535,Can't Tell,0.6535,Delta,VisualQue,Sir. RT @JetBlue: Our fleet's on fleek. http://t.co/F5IXyw8XyB,2015-02-23 11:50:52 -0800,Atlantic Time (Canada)
5.69947618413031E+017,positive,0.383,,0,Delta,CantBeJohn,Power Moves RT @JetBlue: Our fleet's on fleek. http://t.co/t9s68korSN,2015-02-23 11:51:16 -0800,Eastern Time (US & Canada)
5.69947699471974E+017,negative,1,Can't Tell,1,Delta,BuayMeetsWorld,I hate you all. RT @JetBlue: Our fleet's on fleek. http://t.co/uTdfqF5WPA,2015-02-23 11:51:35 -0800,Central Time (US & Canada)
5.69947823426441E+017,neutral,1,,,Delta,JohnnyAime,Peak #Caucasity RT @JetBlue Our fleet's on fleek. http://t.co/cSNRPVY9b9,2015-02-23 11:52:04 -0800,Atlantic Time (Canada)
5.69947823615013E+017,neutral,1,,,Southwest,LOLyssa25,@SouthwestAir if only you could control the weather in Las Vegas 😉,2015-02-23 11:52:04 -0800,Central Time (US & Canada)
5.69948119712064E+017,negative,0.6277,Late Flight,0.6277,US Airways,thomashoward88,@USAirways US 728/Feb 21. Ground power shorts again for the third time. Weary German passenger deplanes. Makes me jealous. Auf wiedersehen!,2015-02-23 11:53:15 -0800,
5.69948131397411E+017,neutral,0.6827,,,Delta,_LadyCEO_,“@JetBlue: Our fleet's on fleek. http://t.co/gHJBp5Gg67” why,2015-02-23 11:53:18 -0800,Central Time (US & Canada)
5.69948212607394E+017,neutral,1,,,Delta,DarrenMcsadden,Welllllll.... RT @JetBlue: Our fleet's on fleek. http://t.co/dHHomG2kiX,2015-02-23 11:53:37 -0800,Pacific Time (US & Canada)
5.6994822527848E+017,negative,0.6455,Can't Tell,0.6455,Delta,imavip,"C'mon, this is worse than JetBae. RT @JetBlue Our fleet's on fleek. https://t.co/yZXfe7au22",2015-02-23 11:53:40 -0800,Eastern Time (US & Canada)
5.69948241116017E+017,negative,1,Customer Service Issue,1,American,StephRest,"@AmericanAir 2 hours now!  No I'm not patient.  Why don't you have a call back feature or pay someone to answer the phone, not tweet #onhold",2015-02-23 11:53:44 -0800,
5.6994831494853E+017,neutral,1,,,American,MEGENTRIPODI,@AmericanAir well you spelled my name wrong.,2015-02-23 11:54:02 -0800,
5.69948345583563E+017,positive,0.6436,,,Delta,DjRookieBear,Why “@JetBlue: Our fleet's on fleek. http://t.co/a7NvbJ8ipx”,2015-02-23 11:54:09 -0800,Mountain Time (US & Canada)
5.69948353003446E+017,neutral,0.6404,,,Delta,kileyywill,@JetBlue i hate the internet lol,2015-02-23 11:54:11 -0800,Atlantic Time (Canada)
5.69948356933333E+017,negative,0.6788,Cancelled Flight,0.6788,US Airways,marvinatorsb,"@USAirways @marvinatorsb thnk you for response,all flights were full, couldn't get out until tmrw, had to Cancelled Flight and go w/other airline",2015-02-23 11:54:12 -0800,
5.69948398545039E+017,negative,1,longlines,0.7188,American,maccom,@AmericanAir hour and a half after landing bags are finally trickling off. http://t.co/4KbTzVjU3b,2015-02-23 11:54:21 -0800,Mountain Time (US & Canada)
5.69948411966976E+017,neutral,1,,,American,MEGENTRIPODI,"@AmericanAir but my friend was told she was able to use her credit with the airline towards one of my flights, then was told she couldn't.",2015-02-23 11:54:25 -0800,
5.69948507018129E+017,negative,1,Customer Service Issue,0.6873,American,StephRest,"@AmericanAir you expect us to spend our hard earn $ to fly and make exceptions when you have extra call volume, however, you never make acpt",2015-02-23 11:54:47 -0800,
5.69948645853786E+017,negative,1,Customer Service Issue,0.6422,American,Rozzinbags5,@AmericanAir not helpful,2015-02-23 11:55:20 -0800,
5.69948646717813E+017,positive,1,,,American,Metalmikefisher,@AmericanAir Let's all have a extraordinary week and make it a year to remember #GoingForGreat 2015 thanks so much American Airlines!!!,2015-02-23 11:55:21 -0800,Eastern Time (US & Canada)
5.69948686228296E+017,positive,0.6556,,,Delta,kbosspotter,@JetBlue true. Maybe. Wish I had expedited security haha,2015-02-23 11:55:30 -0800,Atlantic Time (Canada)
5.69948710370718E+017,negative,0.6503,Can't Tell,0.6503,Delta,GRIFFthePIFF,This shits gotta stop RT @JetBlue: Our fleet's on fleek. http://t.co/PEQ90pqMpp,2015-02-23 11:55:36 -0800,Quito
5.69948758118527E+017,neutral,1,,,American,flemmingerin,@AmericanAir Thank you,2015-02-23 11:55:47 -0800,
5.69948808320315E+017,neutral,0.6869,,0,Delta,BenDiesAtTheEnd,Who did this?!?!“@JetBlue: Our fleet's on fleek. http://t.co/kHZrCCyp2A”,2015-02-23 11:55:59 -0800,Eastern Time (US & Canada)
5.69948910099309E+017,negative,1,Late Flight,0.3585,United,nikitee94,@united when an airline causes the missed connection u would think they would take whatever steps to remedy that screw up.,2015-02-23 11:56:23 -0800,
5.699489288646E+017,neutral,0.6926,,0,Delta,akaTrig,Too Late Flight. RT “@JetBlue: Our fleet's on fleek. http://t.co/nJ5Ga1gds5”,2015-02-23 11:56:28 -0800,Eastern Time (US & Canada)
5.69948966873371E+017,neutral,1,,,Virgin America,jamied7,"@VirginAmerica hi I just booked a flight but need to add baggage, how can I do this?",2015-02-23 11:56:37 -0800,London
5.69948991569265E+017,positive,0.6604,,,American,MuseAMohamed,"@AmericanAir $90 dollar RT ticket to Chicago? Yes, Please!",2015-02-23 11:56:43 -0800,Eastern Time (US & Canada)
5.69949007465845E+017,negative,0.6749,Customer Service Issue,0.3585,US Airways,thomashoward88,@USAirways US 728/Feb 21 Hour 6 on plane when US Airways representative Kim Y enters deteriorating picture. Unhelpful with no assurances.,2015-02-23 11:56:47 -0800,
5.69949017674809E+017,negative,1,Customer Service Issue,1,American,scapshaw,@AmericanAir still not taking calls ?   Storm ended 2 days ago. Be like pats and #doyourjob,2015-02-23 11:56:49 -0800,
5.69949217843605E+017,negative,0.6582,Can't Tell,0.6582,Delta,swingkennedy,"Brands: Stop this shit. No, stop. RT @JetBlue Our fleet's on fleek. http://t.co/sKEbqKtxvX",2015-02-23 11:57:37 -0800,Eastern Time (US & Canada)
5.69949297220981E+017,negative,0.6561,Can't Tell,0.333,Delta,BreezyAintEZ,No JetBlue… Just… no “@JetBlue: Our fleet's on fleek. http://t.co/mB3IPGs8zQ”,2015-02-23 11:57:56 -0800,Eastern Time (US & Canada)
5.69949405136233E+017,negative,0.6417,Late Flight,0.3384,US Airways,thomashoward88,@USAirways US 728/Feb 21 Kim Y says: leaving on 15 minutes once paperwork is done. Wheels up ~ 1.5 hours Late Flightr.,2015-02-23 11:58:21 -0800,
5.69949415458214E+017,neutral,0.6409,,0,American,mike_square,@AmericanAir Is my friends flight 386 from JAX to DFW Cancelled Flighted?,2015-02-23 11:58:24 -0800,Mountain Time (US & Canada)
5.69949439101547E+017,neutral,1,,,United,judell,"@united 8602947, jon at http://t.co/58tuTgli0D, thanks.",2015-02-23 11:58:30 -0800,Eastern Time (US & Canada)
5.69949588527776E+017,neutral,1,,,Delta,NinjaNik,STAHHPPP!!! RT @JetBlue: Our fleet's on fleek. http://t.co/VHFJGneOZO,2015-02-23 11:59:05 -0800,Pacific Time (US & Canada)
5.69949655905264E+017,neutral,1,,,American,davidmacho,"@AmericanAir I have a couple questions for you, if you’re available for PM?",2015-02-23 11:59:21 -0800,Madrid
5.69949718832398E+017,neutral,1,,,Delta,BLMC88,“@JetBlue: Our fleet's on fleek. http://t.co/dxn58rxDkS”@jameskraw see.,2015-02-23 11:59:36 -0800,Eastern Time (US & Canada)
5.69949891163615E+017,neutral,0.6492,,0,Virgin America,seimatrun,@VirginAmerica I emailed your customer service team. Let me know if you need the tracking number.,2015-02-23 12:00:17 -0800,
5.69949946146742E+017,positive,1,,,American,sichbella,@AmericanAir i got a new reservation for tomorrow. Thanks!,2015-02-23 12:00:30 -0800,Pacific Time (US & Canada)
5.6994996875001E+017,negative,1,Lost Luggage,1,US Airways,Taryn_Sunstrom,@USAirways you guys lost my luggage,2015-02-23 12:00:36 -0800,Atlantic Time (Canada)
5.69950348908982E+017,neutral,0.3636,,0,Delta,chamonille,“@JetBlue: Our fleet's on fleek. http://t.co/Q16Xvwg0L6” .... I have to refrain what I want to say,2015-02-23 12:02:07 -0800,Alaska
5.69950355330507E+017,negative,1,Customer Service Issue,1,United,KateRChrisman,@united Nope - still no one helped me.  Giving up on united. #badservice,2015-02-23 12:02:08 -0800,
5.69950450352415E+017,negative,1,Bad Flight,1,United,segallsays,@united I did. The AC went on for about 20 minutes before returning to the Mojave Desert. #PressureCooker #HeatTrap,2015-02-23 12:02:31 -0800,America/Chicago
5.69950482665308E+017,positive,1,,,US Airways,EmmaJLogue,"@USAirways - thanks, I hope so. Maybe you can put in a good word for me? ;-)",2015-02-23 12:02:38 -0800,Eastern Time (US & Canada)
5.69950510981083E+017,negative,1,Customer Service Issue,1,American,CraigPokorny,@AmericanAir Your people on the phone can't see those? And to have it be over $800 difference. That's a poor process then...,2015-02-23 12:02:45 -0800,Central Time (US & Canada)
5.69950555344228E+017,negative,1,Customer Service Issue,1,American,SuzanneNaylor,@AmericanAir 77min still on hold to chg award travel #sorrynotsorry,2015-02-23 12:02:56 -0800,Central Time (US & Canada)
5.69950567663051E+017,negative,0.6442,Can't Tell,0.345,Delta,Baldeebynature,@JetBlue *fights air*,2015-02-23 12:02:59 -0800,Atlantic Time (Canada)
5.69950724983026E+017,positive,1,,,American,Apas717,@AmericanAir yes I have. Thanks,2015-02-23 12:03:36 -0800,
5.69950766389183E+017,neutral,0.6709,,,Delta,YoungChipotle,but why RT @JetBlue: Our fleet's on fleek. http://t.co/W0HOAewhwS,2015-02-23 12:03:46 -0800,Eastern Time (US & Canada)
5.69950766485541E+017,negative,1,Lost Luggage,0.6974,American,Six_Pack_Pollak,@AmericanAir thanks for telling me my flight got Cancelled Flightled when it wasn't. Now I have a missing luggage because of you. Thanks fam!,2015-02-23 12:03:46 -0800,Central Time (US & Canada)
5.69950785859146E+017,neutral,1,,,US Airways,DanielleWaugh,"@USAirways It's 838. We boarded and we are waiting now to take off, hopefully.",2015-02-23 12:03:51 -0800,Eastern Time (US & Canada)
5.6995091355462E+017,negative,0.6541,Can't Tell,0.3367,Delta,AbeFroman,"Just in case you needed confirmation that ""on fleek"" is dead &amp; gone. RT @JetBlue: Our fleet's on fleek. http://t.co/G4O6yX7TMJ",2015-02-23 12:04:21 -0800,Pacific Time (US & Canada)
5.69950945389519E+017,positive,1,,,Southwest,GolfTravelerBOS,"@SouthwestAir Thanks, you guys are the best",2015-02-23 12:04:29 -0800,Atlantic Time (Canada)
5.69950980638413E+017,negative,1,Late Flight,0.6841,American,ejber812,@AmericanAir sure is. What's more frustrating is being stranded at the airport with our fate in your hands.,2015-02-23 12:04:37 -0800,Eastern Time (US & Canada)
5.6995101603398E+017,positive,1,,,American,scottfmurphy,"@AmericanAir Thanks gang! Mind if I ask, do you handle all of your Social Media in house?",2015-02-23 12:04:46 -0800,Central Time (US & Canada)
5.69951021398684E+017,negative,1,Customer Service Issue,0.6722,US Airways,putajerseyon,@usairways im trying to get my dads wheelchair and no one is answering at Dulles.we have tried to call back on.multiple times,2015-02-23 12:04:47 -0800,Eastern Time (US & Canada)
5.69951211471962E+017,positive,0.654,,,Delta,PeterSGreenberg,@JetBlue shows us their sense of humor with these tongue-in-cheek flight etiquette videos: http://t.co/GGuAA1JvDF,2015-02-23 12:05:32 -0800,Alaska
5.6995122251554E+017,neutral,1,,,American,thomas199023,@AmericanAir could you check if there is SVU space on AA199 MXP-JFK Feb 28th? Thanks,2015-02-23 12:05:35 -0800,Amsterdam
5.69951253666656E+017,positive,0.6953,,0,Southwest,AnnCompton,@SouthwestAir  Your Terry is our hero.  Got my husband back thru security to retrieve his cellphone in Austin. Terry (#85832) You Rock!,2015-02-23 12:05:42 -0800,Eastern Time (US & Canada)
5.69951321719091E+017,positive,0.3433,,0,United,mfcompany,"@united that would help! or how about integrate it into the App so I can just ""activate"" it and surf...",2015-02-23 12:05:58 -0800,Eastern Time (US & Canada)
5.69951324508447E+017,positive,0.6454,,,Delta,MizzCandy09,@JetBlue lolol @s_myc88,2015-02-23 12:05:59 -0800,Eastern Time (US & Canada)
5.69951353205871E+017,neutral,1,,,American,thomas199023,@AmericanAir could you check if there is SWU (typo in last post) space on AA199 MXP-JFK Feb 28th? Thanks,2015-02-23 12:06:06 -0800,Amsterdam
5.69951363670643E+017,positive,1,,,American,survivorsburg,@AmericanAir welcome anyone who works in those conditions deserves a thank you even though I am other side of #Atlantic lol xx,2015-02-23 12:06:08 -0800,London
5.69951384390345E+017,negative,1,Late Flight,1,United,MeganHolstein,"@united really? 3 hr delay, 4 gate changes, &amp; you boarded us, sent us back up, &amp; boarded us again.  Won't change our flight. Can we go now?",2015-02-23 12:06:13 -0800,
5.69951438329086E+017,negative,0.6867,Can't Tell,0.372,American,CraigPokorny,"@AmericanAir but don't you worry... @Delta took good care of me... Your loss, their gain.",2015-02-23 12:06:26 -0800,Central Time (US & Canada)
5.69951566784045E+017,negative,1,Lost Luggage,1,American,Choreocon,@AmericanAir please get it together and find my husbands luggage! You're ruining his ski trip to Aspen! 3rd day no luggage.,2015-02-23 12:06:57 -0800,
5.69951879825908E+017,positive,1,,,Southwest,AnnCompton,@SouthwestAir Your Terry is our hero! Got my husband back thru security to retrieve cellphone left on plane in Austin. Terry #85832 U Rock!,2015-02-23 12:08:12 -0800,Eastern Time (US & Canada)
5.69951896808464E+017,positive,1,,,American,Bobbyted,@AmericanAir great job and great service in and out of SDF this weekend during the winter storm.,2015-02-23 12:08:16 -0800,Central Time (US & Canada)
